,sample,bin_size,PC_pair,TH,RMSE
480,Sample_1,0.5,"3,5",-1,0.3756073507549835
481,Sample_1,1.75,"3,5",-3,0.47142504587148204
482,Sample_1,1.05,"3,5",-2,0.5751308950352876
483,Sample_1,4.35,"3,5",-2,0.6030228856624497
484,Sample_1,0.25,"3,5",-3,0.3319242796522816
485,Sample_1,3.75,"3,5",-3,0.6146675197872458
486,Sample_1,4.15,"3,5",-2,0.6169709742282848
487,Sample_1,4.85,"3,5",-2,0.6968621925000544
488,Sample_1,4.55,"3,5",-1,0.6441479545532011
489,Sample_1,3.6,"3,5",-2,0.6478936418668693
490,Sample_1,1.9,"3,5",-1,0.6521693917194313
491,Sample_1,1.2,"3,5",-1,0.5545622352805266
492,Sample_1,3.6,"3,5",-3,0.6635103891762462
493,Sample_1,1.4,"3,5",-2,0.5920298883418339
494,Sample_1,3.05,"3,5",-3,0.6911989065667417
495,Sample_1,1.55,"3,5",-3,0.7440717923952522
496,Sample_1,2.7,"3,5",-3,0.7177136807974821
497,Sample_1,0.75,"3,5",-3,0.7493330182295252
498,Sample_1,4.15,"3,5",-3,0.7341443259057207
499,Sample_1,4.0,"3,5",-2,0.6339765561973592
500,Sample_1,1.25,"3,5",-2,0.492277349936569
501,Sample_1,2.95,"3,5",-1,0.7725732860825597
502,Sample_1,2.75,"3,5",-2,0.6054103821211922
503,Sample_1,0.15,"3,5",-1,0.2775873395589042
504,Sample_1,4.75,"3,5",-2,0.7019893264795884
505,Sample_1,0.95,"3,5",-2,0.6085061381246534
506,Sample_1,2.55,"3,5",-2,0.6187511846995895
507,Sample_1,3.5,"3,5",-1,0.7275838180337003
508,Sample_1,4.6,"3,5",-1,0.6381724023186762
509,Sample_1,3.1,"3,5",-1,0.6601743704451267
510,Sample_1,1.45,"3,5",-2,0.5579225453976835
511,Sample_1,2.5,"3,5",-2,0.6452530087267572
512,Sample_1,2.65,"3,5",-2,0.6138205164743789
513,Sample_1,3.4,"3,5",-1,0.6490990255370682
514,Sample_1,0.8,"3,5",-1,0.7219578457660483
515,Sample_1,0.9,"3,5",-1,0.437170520186655
516,Sample_1,1.8,"3,5",-3,0.3718196929544561
517,Sample_1,0.65,"3,5",-3,0.7798141583227481
518,Sample_1,3.65,"3,5",-3,0.753975401247961
519,Sample_1,4.1,"3,5",-1,0.7628511624598087
520,Sample_1,1.75,"3,5",-1,0.7885475567492605
521,Sample_1,2.8,"3,5",-2,0.5514151892537007
522,Sample_1,0.85,"3,5",-3,0.3579955720437474
523,Sample_1,1.35,"3,5",-3,0.4510187440507599
524,Sample_1,1.3,"3,5",-3,0.7787002330871003
525,Sample_1,2.7,"3,5",-2,0.5431741640262332
526,Sample_1,0.75,"3,5",-2,0.5775811807224766
527,Sample_1,1.4,"3,5",-3,0.5035770346216545
528,Sample_1,3.35,"3,5",-3,0.6947850450516644
529,Sample_1,4.5,"3,5",-1,0.626661852473248
530,Sample_1,3.3,"3,5",-3,0.6407098094052674
531,Sample_1,4.05,"3,5",-2,0.5838109996598286
532,Sample_1,3.85,"3,5",-3,0.6894936403416643
533,Sample_1,2.0,"3,5",-3,0.7387419216737862
534,Sample_1,1.5,"3,5",-3,0.7252890965220088
535,Sample_1,3.15,"3,5",-1,0.5926605159906316
536,Sample_1,4.7,"3,5",-1,0.6251047393984241
537,Sample_1,1.05,"3,5",-3,0.4082069870669855
538,Sample_1,0.55,"3,5",-1,0.3632126595214681
539,Sample_1,1.15,"3,5",-2,0.6783741965241752
540,Sample_1,0.4,"3,5",-3,0.45013637360478187
541,Sample_1,2.8,"3,5",-1,0.5651880791114164
542,Sample_1,1.1,"3,5",-3,0.4082306791788089
543,Sample_1,2.6,"3,5",-2,0.6116955490224832
544,Sample_1,0.45,"3,5",-2,0.5933669664796712
545,Sample_1,1.0,"3,5",-2,0.5970164160484795
546,Sample_1,4.25,"3,5",-2,0.5603776539353553
547,Sample_1,4.15,"3,5",-1,0.6726804671757515
548,Sample_1,1.45,"3,5",-1,0.6238027056035637
549,Sample_1,2.25,"3,5",-2,0.5411506228122073
550,Sample_1,4.35,"3,5",-3,0.5978012447242583
551,Sample_1,0.85,"3,5",-1,0.45416319221254586
552,Sample_1,2.5,"3,5",-1,0.5399051168579365
553,Sample_1,0.7,"3,5",-1,0.5311920100267233
554,Sample_1,3.25,"3,5",-2,0.6359920721495513
555,Sample_1,1.6,"3,5",-2,0.6429356513794395
556,Sample_1,1.7,"3,5",-1,0.6846331007606254
557,Sample_1,3.2,"3,5",-1,0.663520648624898
558,Sample_1,4.65,"3,5",-1,0.6756596733283367
559,Sample_1,4.0,"3,5",-1,0.6959874892739227
560,Sample_1,3.7,"3,5",-1,0.6681458796678738
561,Sample_1,4.55,"3,5",-2,0.643772527523997
562,Sample_1,2.0,"3,5",-1,0.6416709376986179
563,Sample_1,4.7,"3,5",-2,0.6052491167523376
564,Sample_1,1.95,"3,5",-1,0.6691398268096668
565,Sample_1,4.65,"3,5",-2,0.6635091443920071
566,Sample_1,1.3,"3,5",-1,0.5704022463610463
567,Sample_1,4.25,"3,5",-3,0.4944007562959308
568,Sample_1,0.7,"3,5",-2,0.718706794363658
569,Sample_1,2.85,"3,5",-2,0.6041074038602051
570,Sample_1,1.9,"3,5",-2,0.6004079805759311
571,Sample_1,2.4,"3,5",-1,0.7982983236238278
572,Sample_1,4.3,"3,5",-2,0.5547429437563186
573,Sample_1,0.85,"3,5",-2,0.6822938791261198
574,Sample_1,4.3,"3,5",-3,0.604650935418508
575,Sample_1,2.2,"3,5",-3,0.7356275210424286
576,Sample_1,1.65,"3,5",-2,0.5645114730234024
577,Sample_1,1.5,"3,5",-2,0.4618907752724916
578,Sample_1,3.0,"3,5",-3,0.6858681684901284
579,Sample_1,4.75,"3,5",-1,0.7140473974172521
580,Sample_1,4.2,"3,5",-2,0.6182619917503949
581,Sample_1,3.3,"3,5",-1,0.7759255746658222
582,Sample_1,0.45,"3,5",-1,0.4039996822491878
583,Sample_1,2.05,"3,5",-3,0.5026323346040588
584,Sample_1,0.95,"3,5",-1,0.6008605022908807
585,Sample_1,3.45,"3,5",-3,0.7006673335381903
586,Sample_1,1.95,"3,5",-2,0.6416050391837653
587,Sample_1,3.95,"3,5",-3,0.6320465685695564
588,Sample_1,4.9,"3,4",-2,0.5834296627932077
589,Sample_1,1.35,"3,4",-1,0.6357345438791874
590,Sample_1,2.3,"3,4",-1,0.4753764709388917
591,Sample_1,0.3,"3,4",-2,0.8061742667148136
592,Sample_1,5.0,"3,4",-3,0.40501373396824647
593,Sample_1,4.1,"3,4",-3,0.8090347191313706
594,Sample_1,1.0,"3,4",-3,0.2752477025177732
595,Sample_1,3.95,"3,4",-2,0.6083520782181727
596,Sample_1,1.4,"3,4",-1,0.8190024473602713
597,Sample_1,2.15,"3,4",-3,0.8395352704810711
598,Sample_1,2.95,"3,4",-2,0.5141811522431072
599,Sample_1,0.2,"3,4",-2,0.41598241950439774
600,Sample_1,2.0,"3,4",-2,0.4028347048704074
601,Sample_1,1.75,"3,4",-2,0.7630884909729132
602,Sample_1,4.95,"3,4",-2,0.5706394165644115
603,Sample_1,3.05,"3,4",-1,0.789299388746152
604,Sample_1,1.85,"3,4",-1,0.5433805689557055
605,Sample_1,3.6,"3,4",-1,0.43648542144346825
606,Sample_1,2.55,"3,4",-1,0.8322477782421213
607,Sample_1,2.45,"3,4",-3,0.4553143590216839
608,Sample_1,0.5,"3,4",-2,0.49865156133834804
609,Sample_1,2.55,"3,4",-3,0.8120268468901519
610,Sample_1,0.35,"3,4",-1,0.7093375549226046
611,Sample_1,0.4,"3,4",-1,0.701712391771083
612,Sample_1,0.7,"3,4",-3,0.8650047197043391
613,Sample_1,4.6,"3,4",-2,0.58923827718128
614,Sample_1,0.35,"3,4",-2,0.8065676709147748
615,Sample_1,1.45,"3,4",-3,0.8315750464724057
616,Sample_1,4.45,"3,4",-1,0.451315123452876
617,Sample_1,2.75,"3,4",-1,0.8116692789363903
618,Sample_1,2.85,"3,4",-3,0.8491162513589444
619,Sample_1,3.9,"3,4",-3,0.8160983336988258
620,Sample_1,3.0,"3,4",-2,0.5226247603695041
621,Sample_1,4.0,"3,4",-3,0.5216255905171308
622,Sample_1,3.9,"3,4",-2,0.5238159783560811
623,Sample_1,2.35,"3,4",-1,0.847606924289392
624,Sample_1,3.55,"3,4",-1,0.49791848254451454
625,Sample_1,4.85,"3,4",-3,0.7729455340561865
626,Sample_1,1.25,"3,4",-3,0.32632246942291304
627,Sample_1,0.15,"3,4",-3,0.0
628,Sample_1,1.85,"3,4",-2,0.7582154932639398
629,Sample_1,0.8,"3,4",-2,0.5138442387629013
630,Sample_1,3.25,"3,4",-3,0.8670419636073927
631,Sample_1,2.7,"3,4",-1,0.7684589575649909
632,Sample_1,4.75,"3,4",-3,0.8092789052255014
633,Sample_1,2.1,"3,4",-2,0.5121144071115856
634,Sample_1,3.8,"3,4",-1,0.7046196441692307
635,Sample_1,1.05,"3,4",-1,0.8419466162811416
636,Sample_1,2.05,"3,4",-1,0.6095149531129316
637,Sample_1,4.95,"3,4",-1,0.5114651559729899
638,Sample_1,1.35,"3,4",-2,0.7759212230728695
639,Sample_1,2.6,"3,4",-1,0.5406618884078385
640,Sample_1,1.5,"3,4",-1,0.842717535512883
641,Sample_1,3.15,"3,4",-3,0.843083205179439
642,Sample_1,2.95,"3,4",-3,0.8079674855348753
643,Sample_1,1.3,"3,4",-2,0.794730373140098
644,Sample_1,3.7,"3,4",-2,0.5499763128679681
645,Sample_1,3.25,"3,4",-1,0.46522106482957737
646,Sample_1,3.45,"3,4",-2,0.5305678432761946
647,Sample_1,3.8,"3,4",-2,0.5563322159267956
648,Sample_1,2.35,"3,4",-3,0.7690246689306031
649,Sample_1,1.8,"3,4",-1,0.8292894164550794
650,Sample_1,3.55,"3,4",-2,0.5296153951257935
651,Sample_1,3.05,"3,4",-2,0.7086934575656848
652,Sample_1,3.65,"3,4",-2,0.5201191922458719
653,Sample_1,3.85,"3,4",-1,0.7899996637807543
654,Sample_1,4.3,"3,4",-1,0.680885521647752
655,Sample_1,2.65,"3,4",-1,0.8279596327329783
656,Sample_1,3.8,"3,4",-3,0.8788718503290245
657,Sample_1,1.6,"3,4",-1,0.46816764282995016
658,Sample_1,0.25,"3,4",-2,0.4182950296187352
659,Sample_1,3.7,"3,4",-3,0.8384806785362872
660,Sample_1,3.75,"3,4",-1,0.5063258015208728
661,Sample_1,0.2,"3,4",-1,0.7209254112063493
662,Sample_1,4.55,"3,4",-3,0.8138671259839391
663,Sample_1,1.95,"3,4",-3,0.8174321687558185
664,Sample_1,3.55,"3,4",-3,0.3406588631420299
665,Sample_1,1.65,"3,4",-3,0.35557622003563916
666,Sample_1,4.35,"3,4",-1,0.8240880976745109
667,Sample_1,4.4,"3,4",-1,0.6645212570926674
668,Sample_1,2.4,"3,4",-2,0.4934185199021202
669,Sample_1,2.1,"3,4",-3,0.8281448155813147
670,Sample_1,2.6,"3,4",-3,0.8197506321273426
671,Sample_1,4.9,"3,4",-1,0.6044347240606595
672,Sample_1,2.9,"3,4",-1,0.6056854812512751
673,Sample_1,1.85,"3,4",-3,0.8454243388740196
674,Sample_1,3.35,"3,4",-1,0.7696141970098399
675,Sample_1,5.0,"3,4",-2,0.5608344741971536
676,Sample_1,2.45,"3,4",-2,0.5520457424269889
677,Sample_1,0.65,"3,4",-2,0.45534774667397526
678,Sample_1,0.3,"3,4",-3,0.8403343211637918
679,Sample_1,1.1,"3,4",-2,0.4455355364482987
680,Sample_1,1.0,"3,4",-1,0.39538301744639615
681,Sample_1,3.85,"3,4",-2,0.5765957045031452
682,Sample_1,4.65,"3,4",-3,0.8562847376819475
683,Sample_1,0.6,"3,4",-3,0.8292610655985753
684,Sample_1,3.0,"3,4",-1,0.8477318926158538
685,Sample_1,0.4,"3,4",-2,0.4821391604687693
686,Sample_1,4.8,"3,4",-3,0.8355897841111284
687,Sample_1,0.9,"3,4",-3,0.23881054433071172
688,Sample_1,1.9,"3,4",-3,0.8416778028167238
689,Sample_1,2.3,"3,4",-3,0.8513390812898574
690,Sample_1,3.1,"3,4",-3,0.3723794684919423
691,Sample_1,1.7,"3,4",-3,0.2753165176253862
692,Sample_1,3.4,"3,4",-3,0.857403430312978
693,Sample_1,0.45,"3,4",-3,0.8594288515622341
694,Sample_1,2.15,"3,4",-2,0.5560328620551581
695,Sample_1,0.55,"3,4",-2,0.49360928276543786
696,Sample_1,3.35,"3,4",-2,0.564468966194432
697,Sample_1,4.8,"3,4",-1,0.505273398181681
698,Sample_1,1.15,"3,4",-1,0.8319615621841323
699,Sample_1,0.25,"3,4",-1,0.7346641592587565
700,Sample_1,3.2,"3,4",-3,0.8277053412934936
701,Sample_1,0.2,"3,4",-3,0.20702089139657048
702,Sample_1,2.25,"3,4",-3,0.276490349795473
703,Sample_1,0.5,"3,4",-3,0.8620281595961854
704,Sample_1,1.55,"3,4",-1,0.8325049612881174
705,Sample_1,3.2,"3,4",-2,0.569820850843637
706,Sample_1,4.2,"3,4",-3,0.8489308409562725
707,Sample_1,3.95,"3,4",-1,0.5732952082684706
708,Sample_1,2.8,"3,4",-3,0.3906600309577212
709,Sample_1,0.55,"3,4",-3,0.4122412007833131
710,Sample_1,0.15,"3,4",-2,0.5434766544520886
711,Sample_1,3.5,"3,4",-2,0.5502029041727231
712,Sample_1,1.7,"3,4",-2,0.7623111157737354
713,Sample_1,3.65,"3,4",-1,0.7928952051803136
714,Sample_1,2.4,"3,4",-3,0.30772527063994715
715,Sample_1,3.45,"3,4",-1,0.6699318197569147
716,Sample_1,0.75,"3,4",-1,0.7384351760796505
717,Sample_1,3.3,"3,4",-2,0.5466915699135244
718,Sample_1,4.45,"3,4",-3,0.8390815998779385
719,Sample_1,2.2,"3,4",-2,0.5098648981275247
720,Sample_1,3.1,"3,4",-2,0.5372870774495687
721,Sample_1,1.8,"3,4",-2,0.5247129755580501
722,Sample_1,4.1,"3,4",-2,0.541499422714088
723,Sample_1,3.5,"3,4",-3,0.3084264899052002
724,Sample_1,4.45,"3,4",-2,0.5741911634274545
725,Sample_1,1.65,"3,4",-1,0.795435151740223
726,Sample_1,2.65,"3,4",-3,0.8034355314918761
727,Sample_1,2.2,"3,4",-1,0.826477895957213
728,Sample_1,1.55,"3,4",-2,0.7727174710990296
729,Sample_1,2.9,"3,4",-2,0.47454642261767715
730,Sample_1,4.7,"3,4",-3,0.8473400249409023
731,Sample_1,1.2,"3,4",-3,0.22810136631115518
732,Sample_1,4.5,"3,4",-3,0.3214281687138046
733,Sample_1,1.6,"3,4",-3,0.24650801479284004
734,Sample_1,1.1,"3,4",-1,0.8594787114811875
735,Sample_1,4.9,"3,4",-3,0.6079241914240957
736,Sample_1,4.6,"3,4",-3,0.8159528054915515
737,Sample_1,4.95,"3,4",-3,0.8207732767965219
738,Sample_1,2.15,"3,4",-1,0.7598797567168301
739,Sample_1,0.6,"3,4",-1,0.7311026770304557
740,Sample_1,2.05,"3,4",-2,0.45822836595113153
741,Sample_1,0.95,"3,4",-3,0.23398118232639878
742,Sample_1,0.3,"3,4",-1,0.7005622965076804
743,Sample_1,1.25,"3,4",-1,0.8156142628586561
744,Sample_1,2.1,"3,4",-1,0.5722995869264388
745,Sample_1,4.25,"3,4",-1,0.7116908380487478
746,Sample_1,4.4,"3,4",-2,0.5776580878905316
747,Sample_1,0.6,"3,4",-2,0.4591019527472586
748,Sample_1,0.35,"3,4",-3,0.32825204527117946
749,Sample_1,2.75,"3,4",-3,0.7446856853148567
750,Sample_1,4.2,"3,4",-1,0.5133552128812537
751,Sample_1,3.4,"3,4",-2,0.5724564739074695
752,Sample_1,0.8,"3,4",-3,0.3529341946833812
753,Sample_1,0.65,"3,4",-1,0.7511415492272805
754,Sample_1,4.05,"3,4",-3,0.42772484172636266
755,Sample_1,0.9,"3,4",-2,0.4575360878883054
756,Sample_1,4.8,"3,4",-2,0.534642962448891
757,Sample_1,4.5,"3,4",-2,0.5799403376874075
758,Sample_1,1.2,"3,4",-2,0.4281441723301043
759,Sample_1,4.85,"3,4",-1,0.6476819248595531
760,Sample_1,2.3,"3,4",-2,0.7239034182281212
761,Sample_1,4.05,"3,4",-1,0.5868989271038921
762,Sample_1,2.9,"3,4",-3,0.7925836413454475
763,Sample_1,2.25,"3,4",-1,0.4940712650831407
764,Sample_1,2.35,"3,4",-2,0.5166090708289196
765,Sample_1,3.9,"3,4",-1,0.8281680689769574
766,Sample_1,3.15,"3,4",-2,0.7427106223022674
767,Sample_1,4.4,"3,4",-3,0.792492131710963
768,Sample_1,2.45,"3,4",-1,0.5265482054008551
769,Sample_1,1.15,"3,4",-3,0.8656602087268274
770,Sample_1,2.5,"3,4",-3,0.8217761816020986
771,Sample_1,5.0,"3,4",-1,0.6217109851591516
772,Sample_1,3.75,"3,4",-2,0.5279001096424242
773,Sample_1,2.85,"3,4",-1,0.8404195843071726
774,Sample_1,0.5,"3,4",-1,0.7443871021493391
775,Sample_1,1.75,"3,4",-3,0.2976079793862452
776,Sample_1,1.05,"3,4",-2,0.47146825274918486
777,Sample_1,4.35,"3,4",-2,0.6848309093044634
778,Sample_1,0.25,"3,4",-3,0.8043108142449948
779,Sample_1,3.75,"3,4",-3,0.28470398154015714
780,Sample_1,4.15,"3,4",-2,0.5392824270755703
781,Sample_1,4.85,"3,4",-2,0.614227282573182
782,Sample_1,4.55,"3,4",-1,0.7110275046912505
783,Sample_1,3.6,"3,4",-2,0.6510805194355405
784,Sample_1,1.9,"3,4",-1,0.5245460244025492
785,Sample_1,1.2,"3,4",-1,0.8370511286422406
786,Sample_1,3.6,"3,4",-3,0.8126888353093705
787,Sample_1,1.4,"3,4",-2,0.4668263621223643
788,Sample_1,3.05,"3,4",-3,0.8368602556427364
789,Sample_1,1.55,"3,4",-3,0.31947153171772535
790,Sample_1,2.7,"3,4",-3,0.3728177743021851
791,Sample_1,0.75,"3,4",-3,0.24607858307989303
792,Sample_1,4.15,"3,4",-3,0.7534357798821291
793,Sample_1,4.0,"3,4",-2,0.5352686252059503
794,Sample_1,1.25,"3,4",-2,0.7850390629271379
795,Sample_1,2.95,"3,4",-1,0.5073760472267898
796,Sample_1,2.75,"3,4",-2,0.5047526832574838
797,Sample_1,0.15,"3,4",-1,0.7049901935822818
798,Sample_1,4.75,"3,4",-2,0.6095084433707687
799,Sample_1,0.95,"3,4",-2,0.48025566088501237
800,Sample_1,2.55,"3,4",-2,0.5238871504079048
801,Sample_1,3.5,"3,4",-1,0.5727931661528644
802,Sample_1,4.6,"3,4",-1,0.729044239361871
803,Sample_1,3.1,"3,4",-1,0.8388629906806573
804,Sample_1,1.45,"3,4",-2,0.7936040144421913
805,Sample_1,2.5,"3,4",-2,0.46401613837220385
806,Sample_1,2.65,"3,4",-2,0.5106627199327167
807,Sample_1,3.4,"3,4",-1,0.8155741209450421
808,Sample_1,0.8,"3,4",-1,0.869415138910641
809,Sample_1,0.9,"3,4",-1,0.7491228744733258
810,Sample_1,1.8,"3,4",-3,0.2541198532940672
811,Sample_1,0.65,"3,4",-3,0.23800646669871817
812,Sample_1,3.65,"3,4",-3,0.8048858815826667
813,Sample_1,4.1,"3,4",-1,0.7932557033329077
814,Sample_1,1.75,"3,4",-1,0.5907595052159007
815,Sample_1,2.8,"3,4",-2,0.5015283953525895
816,Sample_1,0.85,"3,4",-3,0.20850130107557943
817,Sample_1,1.35,"3,4",-3,0.8449963634727912
818,Sample_1,1.3,"3,4",-3,0.838037930434929
819,Sample_1,2.7,"3,4",-2,0.5501938791144998
820,Sample_1,0.75,"3,4",-2,0.5090431377638103
821,Sample_1,1.4,"3,4",-3,0.31716695737698125
822,Sample_1,3.35,"3,4",-3,0.8240682013570472
823,Sample_1,4.5,"3,4",-1,0.7148390251807685
824,Sample_1,3.3,"3,4",-3,0.6859695002238876
825,Sample_1,4.05,"3,4",-2,0.5926963781325788
826,Sample_1,3.85,"3,4",-3,0.6641898872597476
827,Sample_1,2.0,"3,4",-3,0.3122138390298724
828,Sample_1,1.5,"3,4",-3,0.8463109427355878
829,Sample_1,3.15,"3,4",-1,0.8099522858083503
830,Sample_1,4.7,"3,4",-1,0.8090584512828484
831,Sample_1,1.05,"3,4",-3,0.2626637892731854
832,Sample_1,0.55,"3,4",-1,0.7260756351093438
833,Sample_1,1.15,"3,4",-2,0.7923793916899643
834,Sample_1,0.4,"3,4",-3,0.8575471044502423
835,Sample_1,2.8,"3,4",-1,0.7911159285965289
836,Sample_1,1.1,"3,4",-3,0.25954082237996695
837,Sample_1,2.6,"3,4",-2,0.5284407829169726
838,Sample_1,0.45,"3,4",-2,0.8319981718899698
839,Sample_1,1.0,"3,4",-2,0.45942791500645064
840,Sample_1,4.25,"3,4",-2,0.5393392979869939
841,Sample_1,4.15,"3,4",-1,0.7559899390453894
842,Sample_1,1.45,"3,4",-1,0.8427946573121581
843,Sample_1,2.25,"3,4",-2,0.7167851778727404
844,Sample_1,4.35,"3,4",-3,0.7753761242893717
845,Sample_1,0.85,"3,4",-1,0.7653363998063287
846,Sample_1,2.5,"3,4",-1,0.8267606025516091
847,Sample_1,0.7,"3,4",-1,0.8484451025051571
848,Sample_1,3.25,"3,4",-2,0.7013225825840536
849,Sample_1,1.6,"3,4",-2,0.7481332374499151
850,Sample_1,1.7,"3,4",-1,0.830614900431773
851,Sample_1,3.2,"3,4",-1,0.45769276200317077
852,Sample_1,4.65,"3,4",-1,0.5177450077824377
853,Sample_1,4.0,"3,4",-1,0.7129785077656253
854,Sample_1,3.7,"3,4",-1,0.5862206044190921
855,Sample_1,4.55,"3,4",-2,0.5247150735745229
856,Sample_1,2.0,"3,4",-1,0.5984791011728617
857,Sample_1,4.7,"3,4",-2,0.5051658732042282
858,Sample_1,1.95,"3,4",-1,0.49807473729842644
859,Sample_1,4.65,"3,4",-2,0.5743497815743916
860,Sample_1,1.3,"3,4",-1,0.8085779595894576
861,Sample_1,4.25,"3,4",-3,0.3985813477628126
862,Sample_1,0.7,"3,4",-2,0.7903801083493976
863,Sample_1,2.85,"3,4",-2,0.48478385856170686
864,Sample_1,1.9,"3,4",-2,0.4729818618124777
865,Sample_1,2.4,"3,4",-1,0.5377839807483302
866,Sample_1,4.3,"3,4",-2,0.5565306716795446
867,Sample_1,0.85,"3,4",-2,0.5029199037120732
868,Sample_1,4.3,"3,4",-3,0.3952888380077988
869,Sample_1,2.2,"3,4",-3,0.8099656682582071
870,Sample_1,1.65,"3,4",-2,0.7440724954344737
871,Sample_1,1.5,"3,4",-2,0.7698806668304565
872,Sample_1,3.0,"3,4",-3,0.8104982909734445
873,Sample_1,4.75,"3,4",-1,0.5667895663788426
874,Sample_1,4.2,"3,4",-2,0.7424326259231575
875,Sample_1,3.3,"3,4",-1,0.6550835964291479
876,Sample_1,0.45,"3,4",-1,0.7200564340932858
877,Sample_1,2.05,"3,4",-3,0.8079179423107414
878,Sample_1,0.95,"3,4",-1,0.8040715386318319
879,Sample_1,3.45,"3,4",-3,0.33533049156013134
880,Sample_1,1.95,"3,4",-2,0.47655255666757507
881,Sample_1,3.95,"3,4",-3,0.8350510799627228
882,Sample_1,4.9,"2,5",-2,0.718978380657617
883,Sample_1,1.35,"2,5",-1,0.7280865968661913
884,Sample_1,2.3,"2,5",-1,0.6704320266131
885,Sample_1,0.3,"2,5",-2,0.8254830909293077
886,Sample_1,5.0,"2,5",-3,0.6676378127051389
887,Sample_1,4.1,"2,5",-3,0.5712055529120997
888,Sample_1,1.0,"2,5",-3,0.8049768045796426
889,Sample_1,3.95,"2,5",-2,0.7322024429051444
890,Sample_1,1.4,"2,5",-1,0.6731615305046241
891,Sample_1,2.15,"2,5",-3,0.5142232359615327
892,Sample_1,2.95,"2,5",-2,0.7732655897645987
893,Sample_1,0.2,"2,5",-2,0.8327511860779625
894,Sample_1,2.0,"2,5",-2,0.6751525880568434
895,Sample_1,1.75,"2,5",-2,0.8084910397684769
896,Sample_1,4.95,"2,5",-2,0.7034621130981349
897,Sample_1,3.05,"2,5",-1,0.485216691990701
898,Sample_1,1.85,"2,5",-1,0.6773092216656278
899,Sample_1,3.6,"2,5",-1,0.6886831882754023
900,Sample_1,2.55,"2,5",-1,0.6687916486135389
901,Sample_1,2.45,"2,5",-3,0.549720390193768
902,Sample_1,0.5,"2,5",-2,0.551627238197806
903,Sample_1,2.55,"2,5",-3,0.7827227945867813
904,Sample_1,0.35,"2,5",-1,0.47467216798994794
905,Sample_1,0.4,"2,5",-1,0.46906146034677404
906,Sample_1,0.7,"2,5",-3,0.44107948678830267
907,Sample_1,4.6,"2,5",-2,0.8133365682967179
908,Sample_1,0.35,"2,5",-2,0.4424323287807706
909,Sample_1,1.45,"2,5",-3,0.779942311143205
910,Sample_1,4.45,"2,5",-1,0.7375598625324238
911,Sample_1,2.75,"2,5",-1,0.5880296088151549
912,Sample_1,2.85,"2,5",-3,0.694465848347739
913,Sample_1,3.9,"2,5",-3,0.6035626233943697
914,Sample_1,3.0,"2,5",-2,0.6651814752403918
915,Sample_1,4.0,"2,5",-3,0.6219374660128696
916,Sample_1,3.9,"2,5",-2,0.7083267671317968
917,Sample_1,2.35,"2,5",-1,0.6802936110798398
918,Sample_1,3.55,"2,5",-1,0.6792060247450017
919,Sample_1,4.85,"2,5",-3,0.6560809812991389
920,Sample_1,1.25,"2,5",-3,0.41390838293264204
921,Sample_1,0.15,"2,5",-3,0.0
922,Sample_1,1.85,"2,5",-2,0.7690567133789897
923,Sample_1,0.8,"2,5",-2,0.6704064291381178
924,Sample_1,3.25,"2,5",-3,0.5557845530134143
925,Sample_1,2.7,"2,5",-1,0.7720846366857748
926,Sample_1,4.75,"2,5",-3,0.7159848267769889
927,Sample_1,2.1,"2,5",-2,0.8038761539830508
928,Sample_1,3.8,"2,5",-1,0.800824333298917
929,Sample_1,1.05,"2,5",-1,0.7221806231940613
930,Sample_1,2.05,"2,5",-1,0.6451278065583048
931,Sample_1,4.95,"2,5",-1,0.7618137986190023
932,Sample_1,1.35,"2,5",-2,0.6205727200240051
933,Sample_1,2.6,"2,5",-1,0.6479117368988845
934,Sample_1,1.5,"2,5",-1,0.6704450150324622
935,Sample_1,3.15,"2,5",-3,0.6329877598616128
936,Sample_1,2.95,"2,5",-3,0.5811680370510707
937,Sample_1,1.3,"2,5",-2,0.7454674038688911
938,Sample_1,3.7,"2,5",-2,0.7587814774375529
939,Sample_1,3.25,"2,5",-1,0.5651084553868848
940,Sample_1,3.45,"2,5",-2,0.7091066118373349
941,Sample_1,3.8,"2,5",-2,0.7590754047703154
942,Sample_1,2.35,"2,5",-3,0.5763355897666643
943,Sample_1,1.8,"2,5",-1,0.6364670501087333
944,Sample_1,3.55,"2,5",-2,0.7837581406191628
945,Sample_1,3.05,"2,5",-2,0.6779694732746578
946,Sample_1,3.65,"2,5",-2,0.7610089830792751
947,Sample_1,3.85,"2,5",-1,0.7928013159287666
948,Sample_1,4.3,"2,5",-1,0.8668316154495544
949,Sample_1,2.65,"2,5",-1,0.6362833121908393
950,Sample_1,3.8,"2,5",-3,0.650669898718251
951,Sample_1,1.6,"2,5",-1,0.5557491898655174
952,Sample_1,0.25,"2,5",-2,0.8208903795310901
953,Sample_1,3.7,"2,5",-3,0.5598548004068125
954,Sample_1,3.75,"2,5",-1,0.5843267123730452
955,Sample_1,0.2,"2,5",-1,0.46939486733896724
956,Sample_1,4.55,"2,5",-3,0.7079001580338006
957,Sample_1,1.95,"2,5",-3,0.698147944983276
958,Sample_1,3.55,"2,5",-3,0.6999030204982044
959,Sample_1,1.65,"2,5",-3,0.5079334032654321
960,Sample_1,4.35,"2,5",-1,0.7269615935565911
961,Sample_1,4.4,"2,5",-1,0.8583489093939399
962,Sample_1,2.4,"2,5",-2,0.7773757505843908
